;;;;echelons à 1
;;;;
9662;1;1,021587;;
9682;1;1,021587;;
9702;1;1,044581;;
9722;1;1,05115;;
9742;1;1,018302;;
9762;1;1,05115;;
9782;1;0,998593;;
9802;1;0,988738;;
9822;1;1,047866;;
9842;1;0,995308;;
9862;1;1,005163;;
9882;1;1,021587;;
9902;1;0,995308;;
9922;1;1,031441;;
9942;1;1,005163;;
9962;1;0,988738;;
9982;1;1,074144;;
10002;1;1,093853;;
10022;1;1,041296;;
10042;1;0,982169;;
10062;1;0,982169;;
10082;1;1,06429;;
10102;1;1,021587;;
10122;1;1,008447;;
10142;1;1,018302;;
10162;1;1,005163;;
10182;1;1,028156;;
10202;1;1,001878;;
10222;1;0,985453;;
10242;1;1,05115;;
10262;1;1,054435;;
10282;1;1,018302;;
10302;1;1,05772;;
10322;1;0,992023;;
10342;1;1,001878;;
10362;1;1,044581;;
10382;1;1,011732;;
10402;1;1,061005;;
10422;1;0,985453;;
10442;1;1,011732;;
10462;1;1,061005;;
10482;1;1,018302;;
10502;1;1,021587;;
10522;1;0,978884;;
10542;1;1,070859;;
10562;1;1,097138;;
10582;1;1,031441;;
10602;1;0,972314;;
10622;1;0,988738;;
10642;1;1,05115;;
10662;1;1,021587;;
10682;1;0,96246;;
10702;1;0,96246;;
10722;1;1,008447;;
10742;1;0,975599;;
10762;1;1,031441;;
10782;1;1,05772;;
10802;1;0,988738;;
10822;1;0,982169;;
10842;1;1,087284;;
10862;1;1,074144;;
10882;1;1,054435;;
10902;1;1,087284;;
10922;1;1,041296;;
10942;1;1,034726;;
10962;1;0,995308;;
10982;1;0,992023;;
11002;1;0,998593;;
11022;1;1,001878;;
11042;1;1,034726;;
11062;1;0,985453;;
11082;1;0,959175;;
11102;1;1,031441;;
11122;1;1,034726;;
11142;1;1,011732;;
11162;1;1,05772;;
11182;1;0,995308;;
11202;1;1,005163;;
11222;1;1,038011;;
11242;1;1,018302;;
11262;1;1,041296;;
11282;1;0,998593;;
11302;1;0,975599;;
11322;1;1,06429;;
11342;1;1,083999;;
11362;1;1,021587;;
11382;1;0,995308;;
11402;1;0,985453;;
11422;1;1,061005;;
11442;1;1,05115;;
11462;1;1,061005;;
11482;1;1,083999;;
11502;1;1,06429;;
11522;1;1,034726;;
11542;1;1,031441;;
11562;1;1,038011;;
11582;1;1,018302;;
11602;1;1,044581;;
11622;1;1,001878;;
11642;1;1,008447;;
11662;1;1,070859;;
11682;1;1,021587;;
11702;1;1,031441;;
11722;1;1,070859;;
11742;1;0,982169;;
11762;1;0,972314;;
11782;1;1,080714;;
11802;1;1,093853;;
11822;1;1,024872;;
11842;1;0,988738;;
11862;1;1,015017;;
11882;1;1,06429;;
11902;1;1,008447;;
11922;1;0,992023;;
11942;1;1,028156;;
11962;1;0,988738;;
11982;1;0,992023;;
12002;1;1,021587;;
12022;1;0,995308;;
12042;1;1,044581;;
12062;1;1,05772;;
12082;1;0,995308;;
12102;1;0,998593;;
12122;1;1,054435;;
12142;1;1,011732;;
12162;1;0,998593;;
12182;1;1,018302;;
