;000000;21
;0.000000;21
;0.003128;21
;0.000000;21
;0.000000;21
;0.003128;21
;0.000000;21
;0.000000;21
;0.000000;21
;0.000000;21
;0.00021;0.000000
;21;0.000000
;21;0.003128
;21;0.003128
;21;0.003128
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.003128
;21;0.000000
;21;0.000000
;21;0.006256
;21;0.006256
;21;0.006256
;21;0.006256
;21;0.000000
;21;0.000000
;21;0.018770
;21;0.103238
;21;0.109494
;21;0.115751
;21;0.178320
;21;0.215861
;21;0.262787
;21;0.290943
;21;0.328484
;21;0.350383
;21;0.369154
;21;0.400438
;21;0.431722
;21;0.444236
;21;0.466135
;21;0.500548
;21;0.509933
;21;0.525575
;21;0.544345
;21;0.563116
;21;0.581887
;21;0.597529
;21;0.606914
;21;0.616299
;21;0.616299
;21;0.641327
;21;0.647584
;21;0.650712
;21;0.663226
;21;0.666354
;21;0.681996
;21;0.694510
;21;0.691381
;21;0.713280
;21;0.719537
;21;0.722666
;21;0.722666
;21;0.741436
;21;0.747693
;21;0.750822
;21;0.738308
;21;0.744565
;21;0.753950
;21;0.763335
;21;0.766464
;21;0.753950
;21;0.760207
;21;0.769592
;21;0.791491
;21;0.775849
;21;0.772721
;21;0.766464
;21;0.775849
;21;0.788363
;21;0.804005
;21;0.804005
;21;0.800876
;21;0.785234
;21;0.800876
;21;0.791491
;21;0.816518
;21;0.813390
;21;0.810262
;21;0.819647
;21;0.822775
;21;0.813390
;21;0.813390
;21;0.832161
;21;0.822775
;21;0.825904
;21;0.822775
;21;0.816518
;21;0.813390
;21;0.813390
;21;0.810262
;21;0.822775
;21;0.813390
;21;0.829032
;21;0.816518
;21;0.819647
;21;0.819647
;21;0.819647
;21;0.832161
;21;0.844674
;21;0.835289
;21;0.841546
;21;0.832161
;21;0.829032
;21;0.835289
;21;0.832161
;21;0.835289
;21;0.832161
;21;0.835289
;21;0.835289
;21;0.832161
;21;0.819647
;21;0.838417
;21;0.844674
;21;0.844674
;21;0.844674
;21;0.832161
;21;0.841546
;21;0.838417
;21;0.841546
;21;0.847803
;21;0.854060
;21;0.844674
;21;0.841546
;21;0.850931
;21;0.847803
;21;0.857188
;21;0.857188
;21;0.854060
;21;0.850931
;21;0.844674
;21;0.832161
;21;0.832161
;21;0.841546
;21;0.847803
;21;0.847803
;21;0.838417
;21;0.841546
;21;0.841546
;21;0.832161
;21;0.850931
;21;0.850931
;21;0.847803
;21;0.857188
;21;0.860316
;21;0.850931
;21;0.847803
;21;0.847803
;21;0.847803
;21;0.847803
;21;0.847803
;21;0.841546
;21;0.835289
;21;0.825904
;21;0.838417
;21;0.850931
;21;0.850931
;21;0.838417
;21;0.854060
;21;0.838417
;21;0.844674
;21;0.847803
;21;0.847803
;21;0.847803
;21;0.857188
;21;0.857188
;21;0.847803
;21;0.860316
;21;0.841546
;21;0.857188
;21;0.854060
;21;0.844674
;21;0.844674
;21;0.850931
;21;0.841546
;21;0.829032
;21;0.838417
;21;0.829032
;21;0.835289
;21;0.838417
;21;0.832161
;21;0.835289
;21;0.847803
;21;0.850931
;21;0.847803
;21;0.841546
;21;0.854060
;21;0.838417
;21;0.841546
;21;0.835289
;21;0.835289
;21;0.838417
;21;0.838417
;21;0.832161
;21;0.819647
;21;0.838417
;21;0.810262
;21;0.829032
;21;0.832161
;21;0.832161
;21;0.838417
;21;0.835289
;21;0.822775
;21;0.829032
;21;0.841546
;21;0.829032
;21;0.844674
;21;0.844674
;21;0.841546
;21;0.841546
;21;0.844674
;21;0.854060
;21;0.863445
;21;0.844674
;21;0.857188
;21;0.835289
;21;0.844674
;21;0.832161
;21;0.832161
;21;0.835289
;21;0.844674
;21;0.847803
;21;0.838417
;21;0.847803
;21;0.822775
;21;0.844674
;21;0.860316
;21;0.850931
;21;0.860316
;21;0.854060
;21;0.847803
;21;0.829032
;21;0.841546
;21;0.819647
;21;0.825904
;21;0.825904
;21;0.822775
;21;0.822775
;21;0.819647
;21;0.816518
;21;0.816518
;21;0.829032
;21;0.822775
;21;0.816518
;21;0.832161
;21;0.829032
;21;0.819647
;21;0.838417
;21;0.835289
;21;0.838417
;21;0.832161
;21;0.847803
;21;0.832161
;21;0.829032
;21;0.844674
;21;0.844674
;21;0.844674
;21;0.850931
;21;0.841546
;21;0.832161
;21;0.835289
;21;0.813390
;21;0.835289
;21;0.832161
;21;0.835289
;21;0.832161
;21;0.838417
;21;0.822775
;21;0.835289
;21;0.835289
;21;0.841546
;21;0.854060
;21;0.832161
;21;0.844674
;21;0.841546
;21;0.838417
;21;0.835289
;21;0.835289
;21;0.825904
;21;0.829032
;21;0.819647
;21;0.829032
;21;0.825904
;21;0.829032
;21;0.832161
;21;0.847803
;21;0.832161
;21;0.835289
;21;0.838417
;21;0.822775
;21;0.854060
;21;0.841546
;21;0.850931
